COMP_names,S1_exc,T1_exc,S1_T1_split,S1AtoA,S1AtoD,S1DtoA,S1DtoD,T1AtoA,T1AtoD,T1DtoA,T1DtoD,D_HOMO,D_LUMO,D_gap,A_HOMO,A_LUMO,A_gap,D_S1,D_T1,D_split,A_S1,A_T1,A_split,dft_dihedral_norm,SMILES,xyz_file_name,acceptor_index,donor_index
COMP27_000200,3.4233,2.3353,-1.2473,0.19906,0.01534,0.60515,0.17843,0.21699,0.0331,0.11337,0.63507,-7.2276,0.23184,7.4594,-8.9822,-1.0659,7.9163,4.259,2.4681,-0.6772,4.4983,2.7071,-0.9159,52.476000000000006,c1(C7=C([H])C([H])=C(S7)\C=C\C8=C([H])C([H])=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_000200.xyz,2,7
COMP27_000300,2.9892,2.0044,-1.0196,0.17612,0.02119,0.60269,0.19793,0.24385,0.05058,0.25566,0.44861,-7.2276,0.23184,7.4594,-9.7218,-1.8547,7.8671,4.259,2.4681,-0.6772,4.5395,2.6964,-0.8533,33.578,c1(C7=C([H])C([H])=C(S7)\C=C\C8=C([H])C([H])=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_000300.xyz,2,7
COMP27_000400,3.3327,2.1005,-0.8683,0.30073,0.04156,0.42816,0.22756,0.27103,0.07178,0.16535,0.49066,-7.2276,0.23184,7.4594,-8.1732,-0.26503000000000004,7.9082,4.259,2.4681,-0.6772,4.4406,2.7658,-1.091,2.3273,c1(C7=C([H])C([H])=C(S7)\C=C\C8=C([H])C([H])=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_000400.xyz,2,7
COMP27_010000,3.3612,2.052,-0.7428,0.28023000000000003,0.05999,0.35072,0.30711,0.29632,0.07513,0.15283,0.47464,-7.5142,-0.20245,7.3117,-8.6274,-0.53361,8.0938,4.1726,2.3917,-0.6108,4.5772,2.7482,-0.9192,0.87979,c1(C7=C(F)C([H])=C(S7)\C=C\C8=C([H])C(F)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_010000.xyz,2,7
COMP27_010100,3.6118,2.2907,-0.9696,0.18576,0.02966,0.44042,0.34193,0.06646,0.03104,0.06014,0.84106,-7.5142,-0.20245,7.3117,-8.9803,-0.7913,8.189,4.1726,2.3917,-0.6108,4.6695,2.8519,-1.0343,48.762,c1(C7=C(F)C([H])=C(S7)\C=C\C8=C([H])C(F)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_010100.xyz,2,7
COMP27_010200,3.5,2.2721,-1.0442,0.16324,0.0139,0.6059,0.21495,0.04274,0.02162,0.0464,0.88792,-7.5142,-0.20245,7.3117,-8.9822,-1.0659,7.9163,4.1726,2.3917,-0.6108,4.4983,2.7071,-0.9159,57.355,c1(C7=C(F)C([H])=C(S7)\C=C\C8=C([H])C(F)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_010200.xyz,2,7
COMP27_010300,3.1429,2.2158,-1.2887,0.14388,0.01242,0.6761,0.16552999999999998,0.2015,0.033280000000000004,0.18091,0.5827899999999999,-7.5142,-0.20245,7.3117,-9.7218,-1.8547,7.8671,4.1726,2.3917,-0.6108,4.5395,2.6964,-0.8533,50.902,c1(C7=C(F)C([H])=C(S7)\C=C\C8=C([H])C(F)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_010300.xyz,2,7
COMP27_010400,3.6532,2.2958,-0.9384,0.22965,0.0458,0.35628000000000004,0.36592,0.07577,0.03511,0.05066,0.8371,-7.5142,-0.20245,7.3117,-8.1732,-0.26503000000000004,7.9082,4.1726,2.3917,-0.6108,4.4406,2.7658,-1.091,50.062,c1(C7=C(F)C([H])=C(S7)\C=C\C8=C([H])C(F)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_010400.xyz,2,7
COMP27_020000,3.6338,2.3266,-1.0194,0.25133,0.04308,0.37704,0.32629,0.20882,0.04378,0.08584,0.6600699999999999,-7.6837,-0.26041,7.4233,-8.6274,-0.53361,8.0938,4.2281,2.4732,-0.7183,4.5772,2.7482,-0.9192,41.47,c1(C7=C(Cl)C([H])=C(S7)\C=C\C8=C([H])C(Cl)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_020000.xyz,2,7
COMP27_020100,3.7677,2.4318,-1.0959,0.19217,0.02665,0.4368,0.34202,0.06179,0.02529,0.04577,0.8656,-7.6837,-0.26041,7.4233,-8.9803,-0.7913,8.189,4.2281,2.4732,-0.7183,4.6695,2.8519,-1.0343,55.312,c1(C7=C(Cl)C([H])=C(S7)\C=C\C8=C([H])C(Cl)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_020100.xyz,2,7
COMP27_020200,3.7987,2.4664,-1.1341,0.07003999999999999,0.00231,0.85761,0.06909,0.00072,0.00967,0.00979,0.97836,-7.6837,-0.26041,7.4233,-8.9822,-1.0659,7.9163,4.2281,2.4732,-0.7183,4.4983,2.7071,-0.9159,84.132,c1(C7=C(Cl)C([H])=C(S7)\C=C\C8=C([H])C(Cl)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_020200.xyz,2,7
COMP27_020300,3.2488,2.3783,-1.5078,0.10157,0.0061,0.7752600000000001,0.11537,0.12784,0.02074,0.10252,0.74727,-7.6837,-0.26041,7.4233,-9.7218,-1.8547,7.8671,4.2281,2.4732,-0.7183,4.5395,2.6964,-0.8533,63.499,c1(C7=C(Cl)C([H])=C(S7)\C=C\C8=C([H])C(Cl)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_020300.xyz,2,7
COMP27_020400,3.8645,2.4411,-1.0177,0.23419,0.03863,0.32244,0.40213,0.041510000000000005,0.02361,0.02832,0.90501,-7.6837,-0.26041,7.4233,-8.1732,-0.26503000000000004,7.9082,4.2281,2.4732,-0.7183,4.4406,2.7658,-1.091,61.38399999999999,c1(C7=C(Cl)C([H])=C(S7)\C=C\C8=C([H])C(Cl)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_020400.xyz,2,7
COMP27_030000,3.6267,2.3028,-0.9789,0.26752,0.08129,0.29582,0.35291,0.32515,0.07084,0.11268,0.48984,-8.2148,-0.6533399999999999,7.5615,-8.6274,-0.53361,8.0938,4.3269,2.569,-0.8111,4.5772,2.7482,-0.9192,31.31,c1(C7=C(C#N)C([H])=C(S7)\C=C\C8=C([H])C(C#N)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_030000.xyz,2,7
COMP27_030100,3.8599,2.4652,-1.0705,0.19118,0.0559,0.29922,0.45112,0.0899,0.03286,0.04927,0.82639,-8.2148,-0.6533399999999999,7.5615,-8.9803,-0.7913,8.189,4.3269,2.569,-0.8111,4.6695,2.8519,-1.0343,52.226000000000006,c1(C7=C(C#N)C([H])=C(S7)\C=C\C8=C([H])C(C#N)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_030100.xyz,2,7
COMP27_030200,3.8391,2.4724,-1.1057,0.20356,0.02812,0.43191,0.33387,0.0728,0.0205,0.0347,0.8703200000000001,-8.2148,-0.6533399999999999,7.5615,-8.9822,-1.0659,7.9163,4.3269,2.569,-0.8111,4.4983,2.7071,-0.9159,62.514,c1(C7=C(C#N)C([H])=C(S7)\C=C\C8=C([H])C(C#N)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_030200.xyz,2,7
COMP27_030300,3.4617,2.408,-1.3543,0.15359,0.016390000000000002,0.6308199999999999,0.19692,0.26899,0.03274,0.11952,0.5770000000000001,-8.2148,-0.6533399999999999,7.5615,-9.7218,-1.8547,7.8671,4.3269,2.569,-0.8111,4.5395,2.6964,-0.8533,55.61600000000001,c1(C7=C(C#N)C([H])=C(S7)\C=C\C8=C([H])C(C#N)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_030300.xyz,2,7
COMP27_030400,3.8225,2.4483,-1.0741,0.25749,0.10379,0.22115,0.41479,0.14589000000000002,0.04761,0.0534,0.75142,-8.2148,-0.6533399999999999,7.5615,-8.1732,-0.26503000000000004,7.9082,4.3269,2.569,-0.8111,4.4406,2.7658,-1.091,50.205,c1(C7=C(C#N)C([H])=C(S7)\C=C\C8=C([H])C(C#N)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_030400.xyz,2,7
COMP27_040000,2.9878,1.9439,-0.9,0.28057,0.02297,0.55133,0.14323,0.35825,0.05719,0.25021,0.33321,-7.1044,0.08816,7.1925,-8.6274,-0.53361,8.0938,4.0803,2.3542,-0.6281,4.5772,2.7482,-0.9192,25.55,c1(C7=C(O)C([H])=C(S7)\C=C\C8=C([H])C(O)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_040000.xyz,2,7
COMP27_040100,2.9967,1.9997,-1.0027,0.24969,0.01786,0.59973,0.13076,0.3082,0.05267,0.26825,0.36967,-7.1044,0.08816,7.1925,-8.9803,-0.7913,8.189,4.0803,2.3542,-0.6281,4.6695,2.8519,-1.0343,25.392,c1(C7=C(O)C([H])=C(S7)\C=C\C8=C([H])C(O)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_040100.xyz,2,7
COMP27_040200,2.93,2.0876,-1.2452,0.18355,0.012,0.6864600000000001,0.11609,0.30541,0.03833,0.25863,0.39625,-7.1044,0.08816,7.1925,-8.9822,-1.0659,7.9163,4.0803,2.3542,-0.6281,4.4983,2.7071,-0.9159,44.097,c1(C7=C(O)C([H])=C(S7)\C=C\C8=C([H])C(O)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_040200.xyz,2,7
COMP27_040300,2.6603,1.8186,-0.9769,0.19025,0.01848,0.6518,0.13738,0.31777,0.04855,0.3929,0.23957,-7.1044,0.08816,7.1925,-9.7218,-1.8547,7.8671,4.0803,2.3542,-0.6281,4.5395,2.6964,-0.8533,37.223,c1(C7=C(O)C([H])=C(S7)\C=C\C8=C([H])C(O)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_040300.xyz,2,7
COMP27_040400,3.0366,2.0541,-1.0716,0.27866,0.016630000000000002,0.5956899999999999,0.10698,0.34398,0.05199,0.23403,0.36865,-7.1044,0.08816,7.1925,-8.1732,-0.26503000000000004,7.9082,4.0803,2.3542,-0.6281,4.4406,2.7658,-1.091,31.204,c1(C7=C(O)C([H])=C(S7)\C=C\C8=C([H])C(O)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_040400.xyz,2,7
COMP27_100000,3.3207,2.0580000000000003,-0.7953,0.24673,0.0432,0.42493,0.28313,0.25283,0.06498,0.1597,0.5213399999999999,-7.2181,0.11836,7.3364,-8.6274,-0.53361,8.0938,4.2403,2.3887,-0.5371,4.5772,2.7482,-0.9192,14.484000000000002,c1(C7=C([H])C(F)=C(S7)\C=C\C8=C(F)C([H])=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_100000.xyz,2,7
COMP27_100100,3.2981,2.0658,-0.8335,0.22077,0.03533,0.46575,0.27652,0.20951,0.0625,0.17762,0.5495,-7.2181,0.11836,7.3364,-8.9803,-0.7913,8.189,4.2403,2.3887,-0.5371,4.6695,2.8519,-1.0343,0.2305,c1(C7=C([H])C(F)=C(S7)\C=C\C8=C(F)C([H])=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_100100.xyz,2,7
COMP27_100200,3.4173,2.2983,-1.1793,0.16566,0.01195,0.64888,0.17157,0.10264,0.02669,0.08236,0.78697,-7.2181,0.11836,7.3364,-8.9822,-1.0659,7.9163,4.2403,2.3887,-0.5371,4.4983,2.7071,-0.9159,55.398,c1(C7=C([H])C(F)=C(S7)\C=C\C8=C(F)C([H])=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_100200.xyz,2,7
COMP27_100300,2.9726,2.0049,-1.0372,0.16099000000000002,0.01942,0.61922,0.19829,0.23999,0.04972,0.26564,0.44332,-7.2181,0.11836,7.3364,-9.7218,-1.8547,7.8671,4.2403,2.3887,-0.5371,4.5395,2.6964,-0.8533,33.361,c1(C7=C([H])C(F)=C(S7)\C=C\C8=C(F)C([H])=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_100300.xyz,2,7
COMP27_100400,3.3297,2.083,-0.8363,0.27512,0.04109,0.43523,0.24688,0.23793000000000006,0.06947,0.16142,0.5302899999999999,-7.2181,0.11836,7.3364,-8.1732,-0.26503000000000004,7.9082,4.2403,2.3887,-0.5371,4.4406,2.7658,-1.091,0.29956,c1(C7=C([H])C(F)=C(S7)\C=C\C8=C(F)C([H])=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_100400.xyz,2,7
COMP27_110000,3.6437,2.294,-0.9443,0.23498,0.03681,0.40506,0.32092,0.12594,0.03654,0.07139,0.76483,-7.6042,-0.24898,7.3552,-8.6274,-0.53361,8.0938,4.2516,2.4093,-0.5670000000000001,4.5772,2.7482,-0.9192,46.75100000000001,c1(C7=C(F)C(F)=C(S7)\C=C\C8=C(F)C(F)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_110000.xyz,2,7
COMP27_110100,3.6645,2.3189,-0.9733,0.19528,0.028110000000000003,0.45373,0.32061,0.07012,0.0298,0.06153,0.83725,-7.6042,-0.24898,7.3552,-8.9803,-0.7913,8.189,4.2516,2.4093,-0.5670000000000001,4.6695,2.8519,-1.0343,47.762,c1(C7=C(F)C(F)=C(S7)\C=C\C8=C(F)C(F)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_110100.xyz,2,7
COMP27_110200,3.5991,2.3592,-1.1193,0.17832,0.01245,0.6169600000000001,0.19018,0.05595,0.02065,0.04592,0.87616,-7.6042,-0.24898,7.3552,-8.9822,-1.0659,7.9163,4.2516,2.4093,-0.5670000000000001,4.4983,2.7071,-0.9159,61.339,c1(C7=C(F)C(F)=C(S7)\C=C\C8=C(F)C(F)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_110200.xyz,2,7
COMP27_110300,3.1782,2.2395,-1.3008,0.13718,0.01132,0.6875600000000001,0.16186,0.18812,0.03125,0.16902,0.61015,-7.6042,-0.24898,7.3552,-9.7218,-1.8547,7.8671,4.2516,2.4093,-0.5670000000000001,4.5395,2.6964,-0.8533,50.584,c1(C7=C(F)C(F)=C(S7)\C=C\C8=C(F)C(F)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_110300.xyz,2,7
COMP27_110400,3.7095,2.319,-0.9285,0.25021,0.04529,0.36457,0.33745,0.079,0.03392,0.05185,0.83386,-7.6042,-0.24898,7.3552,-8.1732,-0.26503000000000004,7.9082,4.2516,2.4093,-0.5670000000000001,4.4406,2.7658,-1.091,48.437,c1(C7=C(F)C(F)=C(S7)\C=C\C8=C(F)C(F)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_110400.xyz,2,7
COMP27_120000,3.774,2.3564,-0.9388,0.19972,0.02816,0.42588,0.34386,0.04629,0.02254,0.03712,0.89261,-7.66,-0.32245,7.3376,-8.6274,-0.53361,8.0938,4.2293,2.4026,-0.5759,4.5772,2.7482,-0.9192,58.493,c1(C7=C(Cl)C(F)=C(S7)\C=C\C8=C(F)C(Cl)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_120000.xyz,2,7
COMP27_120100,3.8077,2.3716,-0.9355,0.15416,0.02001,0.48487,0.33861,0.01761,0.01762,0.02938,0.9341,-7.66,-0.32245,7.3376,-8.9803,-0.7913,8.189,4.2293,2.4026,-0.5759,4.6695,2.8519,-1.0343,61.185,c1(C7=C(Cl)C(F)=C(S7)\C=C\C8=C(F)C(Cl)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_120100.xyz,2,7
COMP27_120200,3.7995,2.4032,-1.0069,0.05958,0.00152,0.90043,0.0381,0.00025,0.00956,0.00974,0.97922,-7.66,-0.32245,7.3376,-8.9822,-1.0659,7.9163,4.2293,2.4026,-0.5759,4.4983,2.7071,-0.9159,88.98100000000002,c1(C7=C(Cl)C(F)=C(S7)\C=C\C8=C(F)C(Cl)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_120200.xyz,2,7
COMP27_120300,3.2447,2.3587,-1.4727,0.08301,0.0042,0.81505,0.09627,0.0449,0.01647,0.06348,0.87364,-7.66,-0.32245,7.3376,-9.7218,-1.8547,7.8671,4.2293,2.4026,-0.5759,4.5395,2.6964,-0.8533,66.67399999999999,c1(C7=C(Cl)C(F)=C(S7)\C=C\C8=C(F)C(Cl)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_120300.xyz,2,7
COMP27_120400,3.9047,2.3781,-0.8515,0.20181,0.03535,0.33218000000000003,0.42792,0.014180000000000003,0.01762,0.02155,0.94531,-7.66,-0.32245,7.3376,-8.1732,-0.26503000000000004,7.9082,4.2293,2.4026,-0.5759,4.4406,2.7658,-1.091,63.666,c1(C7=C(Cl)C(F)=C(S7)\C=C\C8=C(F)C(Cl)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_120400.xyz,2,7
COMP27_130000,3.7576,2.3426,-0.9276,0.20015,0.0694,0.27542,0.4524,0.09973,0.03747,0.05462,0.8066399999999999,-8.1419,-0.80001,7.3419,-8.6274,-0.53361,8.0938,4.2262,2.4271,-0.628,4.5772,2.7482,-0.9192,49.257,c1(C7=C(C#N)C(F)=C(S7)\C=C\C8=C(F)C(C#N)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_130000.xyz,2,7
COMP27_130100,3.7929,2.3625,-0.9321,0.1631,0.05611,0.29724,0.48085,0.0501,0.02932,0.04559,0.8735200000000001,-8.1419,-0.80001,7.3419,-8.9803,-0.7913,8.189,4.2262,2.4271,-0.628,4.6695,2.8519,-1.0343,51.019,c1(C7=C(C#N)C(F)=C(S7)\C=C\C8=C(F)C(C#N)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_130100.xyz,2,7
COMP27_130200,3.8551,2.4047,-0.9543,0.16984000000000002,0.02276,0.45274,0.35208,0.016059999999999998,0.01532,0.02331,0.94384,-8.1419,-0.80001,7.3419,-8.9822,-1.0659,7.9163,4.2262,2.4271,-0.628,4.4983,2.7071,-0.9159,66.176,c1(C7=C(C#N)C(F)=C(S7)\C=C\C8=C(F)C(C#N)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_130200.xyz,2,7
COMP27_130300,3.4083,2.3373,-1.2663,0.12724000000000002,0.01403,0.64903,0.20746,0.11154,0.02638,0.09083,0.7696,-8.1419,-0.80001,7.3419,-9.7218,-1.8547,7.8671,4.2262,2.4271,-0.628,4.5395,2.6964,-0.8533,56.582,c1(C7=C(C#N)C(F)=C(S7)\C=C\C8=C(F)C(C#N)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_130300.xyz,2,7
COMP27_130400,3.7658,2.3532,-0.9406,0.21766,0.10981,0.21955,0.45008,0.07941000000000001,0.04186,0.04653,0.8306899999999999,-8.1419,-0.80001,7.3419,-8.1732,-0.26503000000000004,7.9082,4.2262,2.4271,-0.628,4.4406,2.7658,-1.091,48.63399999999999,c1(C7=C(C#N)C(F)=C(S7)\C=C\C8=C(F)C(C#N)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_130400.xyz,2,7
COMP27_140000,3.0634,1.9955,-0.9276,0.28826,0.02189,0.5494399999999999,0.13838,0.37362,0.05611,0.24172,0.32735,-7.2586,0.031830000000000004,7.2905,-8.6274,-0.53361,8.0938,4.1978,2.3901,-0.5824,4.5772,2.7482,-0.9192,24.791,c1(C7=C(O)C(F)=C(S7)\C=C\C8=C(F)C(O)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_140000.xyz,2,7
COMP27_140100,3.0708,2.0506,-1.0304,0.25287,0.01741,0.5968100000000001,0.13089,0.3149,0.051660000000000005,0.25714000000000004,0.37509,-7.2586,0.031830000000000004,7.2905,-8.9803,-0.7913,8.189,4.1978,2.3901,-0.5824,4.6695,2.8519,-1.0343,24.579,c1(C7=C(O)C(F)=C(S7)\C=C\C8=C(F)C(O)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_140100.xyz,2,7
COMP27_140200,3.0055,2.1276,-1.2497,0.1878,0.01215,0.67805,0.11999,0.30643000000000004,0.03797,0.23744,0.41669,-7.2586,0.031830000000000004,7.2905,-8.9822,-1.0659,7.9163,4.1978,2.3901,-0.5824,4.4983,2.7071,-0.9159,43.029,c1(C7=C(O)C(F)=C(S7)\C=C\C8=C(F)C(O)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_140200.xyz,2,7
COMP27_140300,2.7039,1.8699,-1.0359,0.1805,0.01653,0.66401,0.13676,0.30954,0.04643,0.37501,0.26769,-7.2586,0.031830000000000004,7.2905,-9.7218,-1.8547,7.8671,4.1978,2.3901,-0.5824,4.5395,2.6964,-0.8533,37.414,c1(C7=C(O)C(F)=C(S7)\C=C\C8=C(F)C(O)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_140300.xyz,2,7
COMP27_140400,3.1073,2.088,-1.0687,0.28991,0.016919999999999998,0.58267,0.10835,0.34266,0.05185,0.22051,0.38367,-7.2586,0.031830000000000004,7.2905,-8.1732,-0.26503000000000004,7.9082,4.1978,2.3901,-0.5824,4.4406,2.7658,-1.091,29.303,c1(C7=C(O)C(F)=C(S7)\C=C\C8=C(F)C(O)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_140400.xyz,2,7
COMP27_200000,3.3395,2.0571,-0.7747,0.2184,0.05535,0.355,0.36907,0.21313,0.06635,0.13523,0.58413,-7.438,-0.18041,7.2576,-8.6274,-0.53361,8.0938,4.1084,2.3708,-0.6332,4.5772,2.7482,-0.9192,15.24,c1(C7=C([H])C(Cl)=C(S7)\C=C\C8=C(Cl)C([H])=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_200000.xyz,2,7
COMP27_200100,3.3226,2.0702,-0.8178,0.19723,0.04464,0.39744,0.35874,0.1796,0.0635,0.15128,0.60456,-7.438,-0.18041,7.2576,-8.9803,-0.7913,8.189,4.1084,2.3708,-0.6332,4.6695,2.8519,-1.0343,0.56286,c1(C7=C([H])C(Cl)=C(S7)\C=C\C8=C(Cl)C([H])=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_200100.xyz,2,7
COMP27_200200,3.4606,2.2711,-1.0816,0.16568,0.01775,0.55891,0.25537,0.07584,0.02774,0.06625,0.82875,-7.438,-0.18041,7.2576,-8.9822,-1.0659,7.9163,4.1084,2.3708,-0.6332,4.4983,2.7071,-0.9159,55.062,c1(C7=C([H])C(Cl)=C(S7)\C=C\C8=C(Cl)C([H])=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_200200.xyz,2,7
COMP27_200300,3.0207,2.0331,-1.0455,0.15519000000000002,0.02098,0.59046,0.23111,0.21642,0.04867,0.22532,0.5082,-7.438,-0.18041,7.2576,-9.7218,-1.8547,7.8671,4.1084,2.3708,-0.6332,4.5395,2.6964,-0.8533,34.45,c1(C7=C([H])C(Cl)=C(S7)\C=C\C8=C(Cl)C([H])=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_200300.xyz,2,7
COMP27_200400,3.3495,2.0807,-0.8119,0.24073000000000006,0.05675,0.3605,0.33988,0.20136,0.07218,0.13756,0.58778,-7.438,-0.18041,7.2576,-8.1732,-0.26503000000000004,7.9082,4.1084,2.3708,-0.6332,4.4406,2.7658,-1.091,0.27566,c1(C7=C([H])C(Cl)=C(S7)\C=C\C8=C(Cl)C([H])=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_200400.xyz,2,7
COMP27_210000,3.6439,2.2875,-0.9311,0.19799,0.04521,0.31906,0.43538,0.09613,0.0352,0.0572,0.81013,-7.7267,-0.52708,7.1996,-8.6274,-0.53361,8.0938,4.0655,2.3485,-0.6315,4.5772,2.7482,-0.9192,47.82,c1(C7=C(F)C(Cl)=C(S7)\C=C\C8=C(Cl)C(F)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_210000.xyz,2,7
COMP27_210100,3.6161,2.2593,-0.9025,0.14855,0.03816,0.33798,0.47275,0.04966,0.03111,0.05208,0.86572,-7.7267,-0.52708,7.1996,-8.9803,-0.7913,8.189,4.0655,2.3485,-0.6315,4.6695,2.8519,-1.0343,48.323,c1(C7=C(F)C(Cl)=C(S7)\C=C\C8=C(Cl)C(F)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_210100.xyz,2,7
COMP27_210200,3.5668,2.2881,-1.0094,0.16212,0.01916,0.50655,0.30973,0.04002,0.02291,0.04141,0.89428,-7.7267,-0.52708,7.1996,-8.9822,-1.0659,7.9163,4.0655,2.3485,-0.6315,4.4983,2.7071,-0.9159,59.719,c1(C7=C(F)C(Cl)=C(S7)\C=C\C8=C(Cl)C(F)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_210200.xyz,2,7
COMP27_210300,3.1992,2.2258,-1.2524,0.13917000000000002,0.01417,0.64017,0.20421,0.16935999999999998,0.03333,0.15209,0.64357,-7.7267,-0.52708,7.1996,-9.7218,-1.8547,7.8671,4.0655,2.3485,-0.6315,4.5395,2.6964,-0.8533,50.327,c1(C7=C(F)C(Cl)=C(S7)\C=C\C8=C(Cl)C(F)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_210300.xyz,2,7
COMP27_210400,3.6227,2.2462,-0.8697,0.1867,0.06315,0.25741,0.4899600000000001,0.06489,0.03978,0.04867,0.84525,-7.7267,-0.52708,7.1996,-8.1732,-0.26503000000000004,7.9082,4.0655,2.3485,-0.6315,4.4406,2.7658,-1.091,45.567,c1(C7=C(F)C(Cl)=C(S7)\C=C\C8=C(Cl)C(F)=C([H])S8)c2nsnc2c([H])c(O)c1(O),COMP27_210400.xyz,2,7
COMP27_220000,3.8031,2.381,-0.9589,0.16163,0.0332,0.31037,0.49215,0.03383,0.02058,0.02779,0.91635,-7.7816,-0.56953,7.2121,-8.6274,-0.53361,8.0938,4.0634,2.361,-0.6586,4.5772,2.7482,-0.9192,60.601000000000006,c1(C7=C(Cl)C(Cl)=C(S7)\C=C\C8=C(Cl)C(Cl)=C([H])S8)c2nsnc2c([H])c([H])c1([H]),COMP27_220000.xyz,2,7
COMP27_220100,3.7862,2.3257,-0.8652,0.10108,0.02449,0.31512,0.55666,0.00831,0.01626,0.02134,0.95268,-7.7816,-0.56953,7.2121,-8.9803,-0.7913,8.189,4.0634,2.361,-0.6586,4.6695,2.8519,-1.0343,63.844,c1(C7=C(Cl)C(Cl)=C(S7)\C=C\C8=C(Cl)C(Cl)=C([H])S8)c2nsnc2c([H])c(F)c1(F),COMP27_220100.xyz,2,7
COMP27_220200,3.8484,2.3609,-0.8734,0.06066000000000001,0.00186,0.8819,0.05488,0.00024,0.01027,0.00884,0.97923,-7.7816,-0.56953,7.2121,-8.9822,-1.0659,7.9163,4.0634,2.361,-0.6586,4.4983,2.7071,-0.9159,86.757,c1(C7=C(Cl)C(Cl)=C(S7)\C=C\C8=C(Cl)C(Cl)=C([H])S8)c2nsnc2c([H])c(Cl)c1(Cl),COMP27_220200.xyz,2,7
COMP27_220300,3.2727,2.3322,-1.3917,0.0918,0.00611,0.76303,0.13726,0.054360000000000006,0.0191,0.06926,0.85561,-7.7816,-0.56953,7.2121,-9.7218,-1.8547,7.8671,4.0634,2.361,-0.6586,4.5395,2.6964,-0.8533,64.4,c1(C7=C(Cl)C(Cl)=C(S7)\C=C\C8=C(Cl)C(Cl)=C([H])S8)c2nsnc2c([H])c(C#N)c1(C#N),COMP27_220300.xyz,2,7
